0;1;2;3;4;5;6;7;8
Czy podczas wyprzedzania rowerzysty, w warunkach zmniejszonej przejrzystości powietrza, poza obszarem zabudowanym, powinieneś używać krótkotrwałych sygnałów dźwiękowych?;TAK;NIE;BRAK;Tak;B,C,D,T,A2,B1,C1,D1;1B356.jpg;nie;Sygnalizacja świetlna
Czy w tej sytuacji masz obowiązek zachować ostrożność?;TAK;NIE;BRAK;Tak;A,B,C,D,T,AM,A1,A2,B1,C1,D1;1A4414.wmv;nie;Pierwszeństwo przejazdu
Czy kierując pojazdem w stanie pobudzenia emocjonalnego, zwiększasz precyzję i trafność swoich reakcji w sytuacji niebezpiecznej?;TAK;NIE;BRAK;Nie;B;W20(31).wmv;tak;Zatrzymanie, postój, włączenie się do ruchu
Czy w tej sytuacji masz prawo wyprzedzić tramwaj?;TAK;NIE;BRAK;Tak;A,B,C,D,AM,A1,A2,B1,C1,D1;W12(174).wmv;nie;Zmiana kierunku jazdy, przejazdy kolejowe
Z jaką prędkością nie możesz poruszać się w strefie zamieszkania?;10 km/h.;15 km/h.;25 km/h.;C;B,B1;2A118.jpg;nie;Wyprzedzanie, omijanie, wymijanie cofanie
Uczestniczyłeś w wypadku drogowym, w którym są ranni. Czy wolno Ci podejmować czynności, które mogłyby utrudnić ustalenie przebiegu wypadku?;TAK;NIE;BRAK;Nie;A,B,C,D,T,AM,A1,A2,B1,C1,D1;DSC_0178z.jpg;nie;Szczególna ostrożność
Czy w tym miejscu wolno Ci zmienić dotychczas zajmowany pas ruchu na pas przy prawej krawędzi jezdni?;TAK;NIE;BRAK;Nie;A,B,C,D,T,AM,A1,A2,B1,C1,D1;IMG_0393d5_orgbezmaski.jpg;nie;Warunki drogowe
Czy w tej sytuacji na obszarze zabudowanym masz obowiązek umożliwić włączenie się do ruchu autobusowi, jeśli kierujący nim sygnalizuje taki zamiar?;TAK;NIE;BRAK;Tak;A,B,C,D,T,AM,A1,A2,B1,C1,D1;1A4103.wmv;nie;Prędkość, hamowanie, odstępy
Czy kierując pojazdem samochodowym o dopuszczalnej masie całkowitej 2,5 t, na obszarze zabudowanym, na tak oznakowanej drodze, możesz jechać z prędkością 70 km/h?;Tak.;Nie.;Nie, jeżeli jedziesz w godzinach od 5.00 do 23.00.;A;B;5A106.jpg;tak;Technika jazdy
Z jaką maksymalną dopuszczalną prędkością możesz jechać, kierując samochodem osobowym o dopuszczalnej masie całkowitej 3 t, na drodze ekspresowej jednojezdniowej?;120 km/h.;100 km/h.;90 km/h.;B;B;5A109.jpg;tak;Obowiązki kierującego, dokumenty
Czy skręcając w lewo masz obowiązek ustąpić pierwszeństwa pojazdowi jadącemu z przeciwka?;TAK;NIE;BRAK;Nie;A,B,C,D,T,AM,A1,A2,B1,C1,D1;1A4210.wmv;nie;Awaria pojazdu, pierwsza pomoc
Na co nie możesz pozwolić pasażerowi, którego przewozisz motocyklem?;Na rozmowę przez telefon komórkowy.;Na rozmowę z Tobą.;Na jazdę bez kasku ochronnego.;C;A,A1,A2;3C104.jpg;nie;Inne
Czy w tej sytuacji możesz skręcić w prawo przed tramwajem?;TAK;NIE;BRAK;Nie;A,B,C,D,T,AM,A1,A2,B1,C1,D1;1A4209.wmv;nie;Znaki Ostrzegawcze
Zamierzasz skręcić w lewo. Czy masz pierwszeństwo przed skręcającym w lewo motocyklistą?;TAK;NIE;BRAK;Tak;A,B,C,D,T,AM,A1,A2,B1,C1,D1;KW_D22_429_org_2.wmv;nie;Znaki nakazu i zakazu
Czy w przedstawionej sytuacji jesteś ostrzegany o zbliżaniu się do skrzyżowania z drogą podporządkowaną?;TAK;NIE;BRAK;Tak;A,B,C,D,T,AM,A1,A2,B1,C1,D1;3595.wmv;nie;Znaki informacyjne, kierunku
Czy w przedstawionej sytuacji zbliżasz się do prawostronnego zwężenia jezdni?;TAK;NIE;BRAK;Tak;A,B,C,D,T,AM,A1,A2,B1,C1,D1;4089.wmv;nie;Znaki poziome
Czy w przedstawionej sytuacji jesteś ostrzegany o lewostronnym zwężeniu jezdni?;TAK;NIE;BRAK;Tak;A,B,C,D,T,AM,A1,A2,B1,C1,D1;4047.wmv;nie;Sygnalizacja świetlna
Czy w przedstawionej sytuacji jesteś ostrzegany o dwóch niebezpiecznych zakrętach, z których pierwszy jest w prawo?;TAK;NIE;BRAK;Tak;A,B,C,D,T,AM,A1,A2,B1,C1,D1;3864.wmv;nie;Pierwszeństwo przejazdu
Czy widoczna pod znakiem ostrzegawczym tabliczka wskazuje na nieoczekiwaną zmianę kierunku ruchu?;TAK;NIE;BRAK;Tak;A,B,C,D,T,AM,A1,A2,B1,C1,D1;3730.wmv;nie;Zatrzymanie, postój, włączenie się do ruchu
Czy w przedstawionej sytuacji zbliżasz się do wielotorowego przejazdu kolejowego?;TAK;NIE;BRAK;Tak;A,B,C,D,T,AM,A1,A2,B1,C1,D1;4115.wmv;nie;Zmiana kierunku jazdy, przejazdy kolejowe
Czy umieszczona pod widocznym znakiem ostrzegawczym tabliczka wskazuje nieoczekiwaną zmianę kierunku ruchu?;TAK;NIE;BRAK;Tak;A,B,C,D,T,AM,A1,A2,B1,C1,D1;3845.wmv;nie;Wyprzedzanie, omijanie, wymijanie cofanie
Czy w przedstawionej sytuacji jesteś ostrzegany o zbliżaniu się do skrzyżowania z drogą z pierwszeństwem z prawej strony?;TAK;NIE;BRAK;Nie;A,B,C,D,T,AM,A1,A2,B1,C1,D1;3826.wmv;nie;Szczególna ostrożność
Czy w tej sytuacji, znak ostrzegawczy oznacza, że zbliżasz się do kilku niebezpiecznych zakrętów, z których pierwszy jest w prawo?;TAK;NIE;BRAK;Nie;A,B,C,D,T,AM,A1,A2,B1,C1,D1;3972.wmv;nie;Warunki drogowe
Czy w tej sytuacji, znak ostrzegawczy oznacza, że zbliżasz się do miejsca, w którym rozpoczyna się ruch dwukierunkowy?;TAK;NIE;BRAK;Tak;A,B,C,D,T,AM,A1,A2,B1,C1,D1;3617.wmv;nie;Prędkość, hamowanie, odstępy
Czy umieszczona pod widocznym znakiem ostrzegawczym tabliczka wskazuje odległość znaku od miejsca niebezpiecznego?;TAK;NIE;BRAK;Nie;A,B,C,D,T,AM,A1,A2,B1,C1,D1;3549.wmv;nie;Technika jazdy
Czy w tej sytuacji masz obowiązek jazdy na wprost?;TAK;NIE;BRAK;Tak;A,B,C,D,T,AM,A1,A2,B1,C1,D1;3533.wmv;nie;Obowiązki kierującego, dokumenty
Czy w tej sytuacji, na skrzyżowaniu, wolno Ci  poruszać się w kierunku przeciwnym do wskazanego na znaku nakazu?;TAK;NIE;BRAK;Nie;A,B,C,D,T,AM,A1,A2,B1,C1,D1;3596.wmv;nie;Awaria pojazdu, pierwsza pomoc
Czy wolno Ci zatrzymać się na odcinku jezdni przed widocznym znakiem w celu wysadzenia pasażera?;TAK;NIE;BRAK;Nie;A,B,C,D,T,AM,A1,A2,B1,C1,D1;3878.wmv;nie;Inne
Czy w tej sytuacji sygnał świetlny zabrania Ci zawracania na skrzyżowaniu?;TAK;NIE;BRAK;Nie;A,B,C,D,T,AM,A1,A2,B1,C1,D1;4105.wmv;nie;Znaki Ostrzegawcze
Czy w tej sytuacji wolno Ci zawrócić na najbliższym skrzyżowaniu?;TAK;NIE;BRAK;Nie;A,B,C,D,T,AM,A1,A2,B1,C1,D1;4029.wmv;nie;Znaki nakazu i zakazu
Czy w przedstawionej sytuacji jesteś zobowiązany do zatrzymania pojazdu przed przejściem dla pieszych?;TAK;NIE;BRAK;Nie;A,B,C,D,T,AM,A1,A2,B1,C1,D1;3855.wmv;nie;Znaki informacyjne, kierunku
Czy w tej sytuacji wolno Ci zawrócić?;TAK;NIE;BRAK;Nie;A,B,C,D,T,AM,A1,A2,B1,C1,D1;3916.wmv;nie;Znaki poziome
Czy widoczny po lewej stronie jezdni znak zakazu zabrania Ci zawracania na najbliższym skrzyżowaniu?;TAK;NIE;BRAK;Tak;A,B,C,D,T,AM,A1,A2,B1,C1,D1;L4T2_033.wmv;nie;Sygnalizacja świetlna
Czy w tej sytuacji wolno Ci skręcić w prawo bez zatrzymania się?;TAK;NIE;BRAK;Nie;A,B,C,D,T,AM,A1,A2,B1,C1,D1;L2T2_021_b.wmv;nie;Pierwszeństwo przejazdu
Czy w tej sytuacji masz obowiązek ustąpić pierwszeństwa tylko pojazdom nadjeżdżającym z prawej strony?;TAK;NIE;BRAK;Nie;A,B,C,D,T,AM,A1,A2,B1,C1,D1;L5T2_022_3.wmv;nie;Zatrzymanie, postój, włączenie się do ruchu
Czy w przedstawionej sytuacji masz obowiązek ustąpić pierwszeństwa rowerzyście?;TAK;NIE;BRAK;Nie;A,B,C,D,T,AM,A1,A2,B1,C1,D1;3509_3.wmv;nie;Zmiana kierunku jazdy, przejazdy kolejowe
Czy zakaz wyrażony tym znakiem dotyczy wyłącznie tej strony drogi, po której znak się znajduje?;TAK;NIE;BRAK;Tak;A,B,C,D,T,AM,A1,A2,B1,C1,D1;L4T2_030_b_3.wmv;nie;Wyprzedzanie, omijanie, wymijanie cofanie
Zatrzymałeś się przed przejściem dla pieszych. Czy masz również obowiązek zatrzymać się przed linią widoczną bezpośrednio za przejściem?;TAK;NIE;BRAK;Tak;A,B,C,D,T,AM,A1,A2,B1,C1,D1;L5T2_027_b_3.wmv;nie;Szczególna ostrożność
Czy w tej sytuacji jesteś informowany o końcu drogi z pierwszeństwem przejazdu?;TAK;NIE;BRAK;Tak;A,B,C,D,T,AM,A1,A2,B1,C1,D1;3600_3.wmv;nie;Warunki drogowe
Czy umieszczona pod widocznym znakiem tabliczka wskazuje rzeczywisty przebieg drogi z pierwszeństwem przez skrzyżowanie?;TAK;NIE;BRAK;Tak;A,B,C,D,T,AM,A1,A2,B1,C1,D1;4061_3.wmv;nie;Prędkość, hamowanie, odstępy
Czy ten znak pionowy informuje Cię o lokalizacji schroniska młodzieżowego?;TAK;NIE;BRAK;Tak;A,B,C,D,T,AM,A1,A2,B1,C1,D1;3895_3.wmv;nie;Technika jazdy
Czy widoczny po prawej stronie jezdni znak pionowy, wskazuje dozwolone kierunki jazdy z poszczególnych pasów ruchu?;TAK;NIE;BRAK;Tak;A,B,C,D,T,AM,A1,A2,B1,C1,D1;3901_3.wmv;nie;Obowiązki kierującego, dokumenty
Czy widoczna pod znakiem tabliczka wskazuje odległość znaku ostrzegawczego od miejsca niebezpiecznego?;TAK;NIE;BRAK;Tak;A,B,C,D,T,AM,A1,A2,B1,C1,D1;3935_3.wmv;nie;Awaria pojazdu, pierwsza pomoc
Czy w tej sytuacji wolno Ci skręcić w lewo z zajmowanego pasa ruchu?;TAK;NIE;BRAK;Nie;A,B,C,D,T,AM,A1,A2,B1,C1,D1;3941_3.wmv;nie;Inne
Czy ten znak informuje Cię, że zbliżasz się do końca autostrady?;TAK;NIE;BRAK;Tak;A,B,C,D,A1,A2,B1,C1,D1;3981_3.wmv;nie;Znaki Ostrzegawcze
Czy z zajmowanego obecnie pasa ruchu wolno Ci skręcić w lewo na najbliższym skrzyżowaniu?;TAK;NIE;BRAK;Nie;A,B,C,D,T,AM,A1,A2,B1,C1,D1;3987_3.wmv;nie;Znaki nakazu i zakazu
Czy na widocznym skrzyżowaniu wolno Ci skręcić w prawo z zajmowanego obecnie pasa ruchu?;TAK;NIE;BRAK;Nie;A,B,C,D,T,AM,A1,A2,B1,C1,D1;3818_3.wmv;nie;Znaki informacyjne, kierunku
Czy w tej sytuacji masz pierwszeństwo przed pojazdem nadjeżdżającym z przeciwka?;TAK;NIE;BRAK;Tak;A,B,C,D,T,AM,A1,A2,B1,C1,D1;4110_3.wmv;nie;Znaki poziome
Czy widoczny po prawej stronie znak pionowy informuje Cię o miejscu przejeżdżania rowerzystów w poprzek drogi?;TAK;NIE;BRAK;Tak;A,B,C,D,T,AM,A1,A2,B1,C1,D1;L3T1_038_c_3.wmv;nie;Sygnalizacja świetlna
Czy widoczny znak pionowy informuje Cię, że zbliżasz się do restauracji i hotelu?;TAK;NIE;BRAK;Tak;A,B,C,D,T,AM,A1,A2,B1,C1,D1;L4T1_074_b_3.wmv;nie;Pierwszeństwo przejazdu
Czy w tej sytuacji wolno Ci rozpocząć wyprzedzanie?;TAK;NIE;BRAK;Nie;A,B,C,D,T,AM,A1,A2,B1,C1,D1;4051.wmv;nie;Zatrzymanie, postój, włączenie się do ruchu
Czy w tej sytuacji masz obowiązek zmienić obecnie zajmowany pas ruchu?;TAK;NIE;BRAK;Tak;A,B,C,D,T,AM,A1,A2,B1,C1,D1;3949.wmv;nie;Zmiana kierunku jazdy, przejazdy kolejowe
Czy w przedstawionej sytuacji wolno Ci najeżdżać na widoczną na jezdni podwójną linię ciągłą?;TAK;NIE;BRAK;Nie;A,B,C,D,T,AM,A1,A2,B1,C1,D1;3967.wmv;nie;Wyprzedzanie, omijanie, wymijanie cofanie
Czy w tej sytuacji masz obowiązek zmienić obecnie zajmowany pas ruchu?;TAK;NIE;BRAK;Tak;A,B,C,D,T,AM,A1,A2,B1,C1,D1;3720.wmv;nie;Szczególna ostrożność
Czy poruszając się tym pasem ruchu, masz obowiązek kontynuować jazdę na wprost przez skrzyżowanie?;TAK;NIE;BRAK;Tak;A,B,C,D,T,AM,A1,A2,B1,C1,D1;3711.wmv;nie;Warunki drogowe
Czy w tej sytuacji masz obowiązek sygnalizować zamiar zmiany pasa ruchu?;TAK;NIE;BRAK;Tak;A,B,C,D,T,AM,A1,A2,B1,C1,D1;3707.wmv;nie;Prędkość, hamowanie, odstępy
Czy w tym miejscu wolno Ci zmienić pas ruchu na lewy?;TAK;NIE;BRAK;Nie;A,B,C,D,T,AM,A1,A2,B1,C1,D1;3904.wmv;nie;Technika jazdy
Czy w tej sytuacji wolno Ci zatrzymać pojazd na powierzchni wyłączonej z ruchu?;TAK;NIE;BRAK;Nie;A,B,C,D,T,AM,A1,A2,B1,C1,D1;4094.wmv;nie;Obowiązki kierującego, dokumenty
Czy na tym skrzyżowaniu wolno Ci zawrócić z zajmowanego obecnie pasa ruchu?;TAK;NIE;BRAK;Tak;A,B,C,D,T,AM,A1,A2,B1,C1,D1;L2T2_016.wmv;nie;Awaria pojazdu, pierwsza pomoc
Czy w przedstawionej sytuacji poruszasz się drogą jednokierunkową?;TAK;NIE;BRAK;Nie;A,B,C,D,T,AM,A1,A2,B1,C1,D1;L2T2_009_b.wmv;nie;Inne
Czy na tym skrzyżowaniu wolno Ci skręcić tylko w lewo?;TAK;NIE;BRAK;Nie;A,B,C,D,T,AM,A1,A2,B1,C1,D1;L2T3_028.wmv;nie;Znaki Ostrzegawcze
Czy w tej sytuacji wolno Ci skręcić w lewo z zajmowanego obecnie pasa ruchu?;TAK;NIE;BRAK;Nie;A,B,C,D,T,AM,A1,A2,B1,C1,D1;L4T1_013.wmv;nie;Znaki nakazu i zakazu
Czy na tym odcinku drogi wolno Ci rozpocząć wyprzedzanie pojazdu?;TAK;NIE;BRAK;Nie;A,B,C,D,T,AM,A1,A2,B1,C1,D1;L4T1_073.wmv;nie;Znaki informacyjne, kierunku
Czy na tym odcinku drogi wolno Ci rozpocząć wyprzedzanie pojazdu?;TAK;NIE;BRAK;Nie;A,B,C,D,T,AM,A1,A2,B1,C1,D1;L4T1_074.wmv;nie;Znaki poziome
Czy na tym skrzyżowaniu wolno Ci skręcić w prawo z zajmowanego obecnie pasa ruchu?;TAK;NIE;BRAK;Nie;A,B,C,D,T,AM,A1,A2,B1,C1,D1;L4T2_019.wmv;nie;Sygnalizacja świetlna
Czy w tej sytuacji wolno Ci wjeżdżać na widoczną z lewej strony powierzchnię jezdni?;TAK;NIE;BRAK;Nie;A,B,C,D,T,AM,A1,A2,B1,C1,D1;L2T2_032.wmv;nie;Pierwszeństwo przejazdu
Czy w tej sytuacji wolno Ci skręcić w lewo, aby zaparkować pojazd na chodniku?;TAK;NIE;BRAK;Nie;A,B,AM,A1,A2,B1;L6T1_030_b.wmv;nie;Zatrzymanie, postój, włączenie się do ruchu
Czy w tej sytuacji wolno Ci wykorzystać widoczną po lewej stronie powierzchnię jezdni do parkowania pojazdu?;TAK;NIE;BRAK;Nie;A,B,C,D,T,AM,A1,A2,B1,C1,D1;L6T1_031_b.wmv;nie;Zmiana kierunku jazdy, przejazdy kolejowe
Czy ten sygnał świetlny oznacza, że przy skręcaniu w lewo nie występuje kolizja z innymi uczestnikami ruchu?;TAK;NIE;BRAK;Nie;A,B,C,D,T,AM,A1,A2,B1,C1,D1;3515.wmv;nie;Wyprzedzanie, omijanie, wymijanie cofanie
Czy w tej sytuacji wolno Ci przejechać na wprost przez skrzyżowanie bez zatrzymania się?;TAK;NIE;BRAK;Tak;A,B,C,D,T,AM,A1,A2,B1,C1,D1;3517.wmv;nie;Szczególna ostrożność
Czy w tej sytuacji migający sygnał świetlny zabrania Ci wjazdu za sygnalizator?;TAK;NIE;BRAK;Nie;A,B,C,D,T,AM,A1,A2,B1,C1,D1;3521.wmv;nie;Warunki drogowe
Czy w tej sytuacji wolno Ci przejechać przez przejście dla pieszych bez zatrzymywania się?;TAK;NIE;BRAK;Tak;A,B,C,D,T,AM,A1,A2,B1,C1,D1;4031.wmv;nie;Prędkość, hamowanie, odstępy
Czy w tej sytuacji migający sygnał świetlny ostrzega o występującym niebezpieczeństwie lub utrudnieniu ruchu?;TAK;NIE;BRAK;Tak;A,B,C,D,T,AM,A1,A2,B1,C1,D1;3705.wmv;nie;Technika jazdy
Czy w tej sytuacji wolno Ci skręcić w prawo na tym skrzyżowaniu?;TAK;NIE;BRAK;Nie;A,B,C,D,T,AM,A1,A2,B1,C1,D1;4016.wmv;nie;Obowiązki kierującego, dokumenty
Czy w tej sytuacji wolno Ci wjechać za sygnalizator bez zatrzymania się?;TAK;NIE;BRAK;Tak;A,B,C,D,T,AM,A1,A2,B1,C1,D1;3588.wmv;nie;Awaria pojazdu, pierwsza pomoc
Czy w tej sytuacji masz obowiązek zatrzymać się przed widoczną linią poprzeczną?;TAK;NIE;BRAK;Tak;A,B,C,D,T,AM,A1,A2,B1,C1,D1;3559.wmv;nie;Inne
Czy w tej sytuacji wolno Ci skręcić w prawo bez zatrzymania się?;TAK;NIE;BRAK;Nie;A,B,C,D,T,AM,A1,A2,B1,C1,D1;3528_3.wmv;nie;Znaki Ostrzegawcze
Czy w tej sytuacji wolno Ci skręcić w prawo po upewnieniu się, że tym manewrem nie utrudnisz ruchu innym uczestnikom?;TAK;NIE;BRAK;Nie;A,B,C,D,T,AM,A1,A2,B1,C1,D1;3500.wmv;nie;Znaki nakazu i zakazu
Czy w tej sytuacji masz prawo wjechać na skrzyżowanie?;TAK;NIE;BRAK;Tak;A,B,C,D,T,AM,A1,A2,B1,C1,D1;L5T1_037_1.wmv;nie;Znaki informacyjne, kierunku
Jedziesz na wprost, a kierujący pojazdem nadjeżdżającym z przeciwka zamierza skręcić w lewo. Czy masz obowiązek ustąpić mu pierwszeństwa?;TAK;NIE;BRAK;Nie;A,B,C,D,T,AM,A1,A2,B1,C1,D1;4151.wmv;nie;Znaki poziome
Czy w tej sytuacji, wjeżdżając na drogę poprzeczną, włączasz się do ruchu?;TAK;NIE;BRAK;Tak;A,B,C,D,T,AM,A1,A2,B1,C1,D1;4160.wmv;nie;Sygnalizacja świetlna
Czy skręcając w lewo, masz obowiązek ustąpić pierwszeństwa pojazdowi jadącemu z przeciwka?;TAK;NIE;BRAK;Tak;A,B,C,D,T,AM,A1,A2,B1,C1,D1;4135.wmv;nie;Pierwszeństwo przejazdu
Czy w tej sytuacji masz obowiązek ustąpić pierwszeństwa pojazdom poruszającym się po drodze twardej, na którą wjeżdżasz?;TAK;NIE;BRAK;Tak;A,B,C,D,T,AM,A1,A2,B1,C1,D1;L3T3_005.wmv;nie;Zatrzymanie, postój, włączenie się do ruchu
Zamierzasz skręcić w prawo. Czy masz pierwszeństwo przed pojazdami jadącymi drogą poprzeczną?;TAK;NIE;BRAK;Nie;A,B,C,D,T,AM,A1,A2,B1,C1,D1;L3T3_006.wmv;nie;Zmiana kierunku jazdy, przejazdy kolejowe
Czy w tej sytuacji masz obowiązek ustąpić pierwszeństwa pojazdom nadjeżdżającym z lewej strony?;TAK;NIE;BRAK;Tak;A,B,C,D,T,AM,A1,A2,B1,C1,D1;3614.wmv;nie;Wyprzedzanie, omijanie, wymijanie cofanie
Czy w tej sytuacji wolno Ci zmienić zajmowany obecnie pas ruchu i skręcić w prawo?;TAK;NIE;BRAK;Nie;A,B,C,D,T,AM,A1,A2,B1,C1,D1;4019.wmv;nie;Szczególna ostrożność
Czy umieszczona pod tym znakiem informacyjnym tabliczka wskazuje układ dróg podporządkowanych?;TAK;NIE;BRAK;Tak;A,B,C,D,T,AM,A1,A2,B1,C1,D1;3724.wmv;nie;Warunki drogowe
Czy ten znak zakazu zabrania Ci skrętu w prawo na najbliższym skrzyżowaniu?;TAK;NIE;BRAK;Tak;A,B,C,D,T,AM,A1,A2,B1,C1,D1;3756.wmv;nie;Prędkość, hamowanie, odstępy
Czy w tej sytuacji migający sygnał świetlny zakazuje Ci wjazdu na przejazd tramwajowy?;TAK;NIE;BRAK;Nie;A,B,C,D,T,AM,A1,A2,B1,C1,D1;4148.wmv;nie;Technika jazdy
Czy w tej sytuacji masz pierwszeństwo przed pojazdem nadjeżdżającym z prawej strony?;TAK;NIE;BRAK;Tak;A,B,C,D,T,AM,A1,A2,B1,C1,D1;3804.wmv;nie;Obowiązki kierującego, dokumenty
Czy w tej sytuacji masz pierwszeństwo przed pojazdem nadjeżdżającym z lewej strony?;TAK;NIE;BRAK;Nie;A,B,C,D,T,AM,A1,A2,B1,C1,D1;3785.wmv;nie;Awaria pojazdu, pierwsza pomoc
Czy w tej sytuacji masz obowiązek ustąpić pierwszeństwa pojazdowi nadjeżdżającemu z lewej strony?;TAK;NIE;BRAK;Tak;A,B,C,D,T,AM,A1,A2,B1,C1,D1;3717.wmv;nie;Inne
Czy w tej sytuacji masz obowiązek ustąpić pierwszeństwa pojazdowi nadjeżdżającemu z prawej strony?;TAK;NIE;BRAK;Tak;A,B,C,D,T,AM,A1,A2,B1,C1,D1;L4T1_008.wmv;nie;Znaki Ostrzegawcze
Zamierzasz skręcić w lewo, a kierujący pojazdem z przeciwka będzie jechać na wprost. Czy masz przed nim pierwszeństwo?;TAK;NIE;BRAK;Nie;A,B,C,D,T,AM,A1,A2,B1,C1,D1;L5T2_023.wmv;nie;Znaki nakazu i zakazu
Czy w tej sytuacji masz obowiązek ustąpić pierwszeństwa pojazdowi nadjeżdżającemu z lewej strony?;TAK;NIE;BRAK;Tak;A,B,C,D,T,AM,A1,A2,B1,C1,D1;L5T2_026.wmv;nie;Znaki informacyjne, kierunku
Czy tabliczka umieszczona pod znakiem informacyjnym wskazuje, że  po skręceniu w lewo na skrzyżowaniu, będziesz nadal poruszać się drogą z pierwszeństwem?;TAK;NIE;BRAK;Tak;A,B,C,D,T,AM,A1,A2,B1,C1,D1;L5T2_034.wmv;nie;Znaki poziome
Czy w tej sytuacji, skręcając w lewo, masz obowiązek ustąpić pierwszeństwa pojazdom jadącym z przeciwka na wprost?;TAK;NIE;BRAK;Tak;A,B,C,D,T,AM,A1,A2,B1,C1,D1;L5T2_039.wmv;nie;Sygnalizacja świetlna
Czy w tej sytuacji wolno Ci skręcić w prawo pod warunkiem upewnienia się, że nie utrudnisz ruchu innym jego uczestnikom?;TAK;NIE;BRAK;Tak;A,B,C,D,T,AM,A1,A2,B1,C1,D1;L5T2_043.wmv;nie;Pierwszeństwo przejazdu
Zamierzasz skręcić w lewo. Czy masz pierwszeństwo przed pojazdem nadjeżdżającym z lewej strony?;TAK;NIE;BRAK;Tak;A,B,C,D,T,AM,A1,A2,B1,C1,D1;L5T2_029_b.wmv;nie;Zatrzymanie, postój, włączenie się do ruchu
Czy w tej sytuacji masz obowiązek ustąpić pierwszeństwa pojazdowi nadjeżdżającemu z lewej strony?;TAK;NIE;BRAK;Tak;A,B,C,D,T,AM,A1,A2,B1,C1,D1;4104.wmv;nie;Zmiana kierunku jazdy, przejazdy kolejowe
Czy w tej sytuacji nadawany sygnał świetlny zezwala Ci na wjazd za sygnalizator?;TAK;NIE;BRAK;Nie;A,B,C,D,T,AM,A1,A2,B1,C1,D1;3569.wmv;nie;Wyprzedzanie, omijanie, wymijanie cofanie
Czy w tej sytuacji nadawany sygnał świetlny zabrania Ci wjazdu za sygnalizator?;TAK;NIE;BRAK;Tak;A,B,C,D,T,AM,A1,A2,B1,C1,D1;3501.wmv;nie;Szczególna ostrożność
Czy w tej sytuacji nadawany sygnał świetlny oznacza, że podczas jazdy w lewo nie występuje kolizja z innymi uczestnikami ruchu?;TAK;NIE;BRAK;Tak;A,B,C,D,T,AM,A1,A2,B1,C1,D1;4004_1.wmv;nie;Warunki drogowe
Czy w tej sytuacji wolno Ci wjechać za sygnalizator?;TAK;NIE;BRAK;Tak;A,B,C,D,T,AM,A1,A2,B1,C1,D1;3521_1.wmv;nie;Prędkość, hamowanie, odstępy
Czy w tej sytuacji wolno Ci zawrócić na skrzyżowaniu?;TAK;NIE;BRAK;Tak;A,B,C,D,T,AM,A1,A2,B1,C1,D1;4005_1.wmv;nie;Technika jazdy
Czy w tej sytuacji wolno Ci zawrócić na skrzyżowaniu?;TAK;NIE;BRAK;Nie;A,B,C,D,T,AM,A1,A2,B1,C1,D1;L4T2_012_b_1.wmv;nie;Obowiązki kierującego, dokumenty
Czy w tej sytuacji masz obowiązek zatrzymać pojazd na taki czas, aby zapewnić pieszym swobodne dojście do chodnika?;TAK;NIE;BRAK;Tak;A,B,C,D,T,AM,A1,A2,B1,C1,D1;i7055_1.wmv;nie;Awaria pojazdu, pierwsza pomoc
Czy masz prawo ruszyć, gdy piesi wejdą na chodnik?;TAK;NIE;BRAK;Tak;A,B,C,D,T,AM,A1,A2,B1,C1,D1;i7056_1.wmv;nie;Inne
Czy w tej sytuacji masz prawo zaparkować pojazd na chodniku po prawej stronie, w odległości 11 metrów od znaku oznaczającego przystanek?;TAK;NIE;BRAK;Nie;A,B,C,D,T,AM,A1,A2,B1,C1,D1;i3997_1.wmv;nie;Znaki Ostrzegawcze
Czy za widocznym znakiem informacyjnym wolno Ci cofać?;TAK;NIE;BRAK;Nie;A,B,C,D,A1,A2,B1,C1,D1;3605.wmv;nie;Znaki nakazu i zakazu
Czy w tej sytuacji wolno Ci zatrzymać pojazd w zatoce?;TAK;NIE;BRAK;Nie;A,B,C,D,T,AM,A1,A2,B1,C1,D1;3624.wmv;nie;Znaki informacyjne, kierunku
